,SW,PHIE,RHOB,GR,ILD,N
0,0.7098774080893155,0.16449787717899444,2453.547924220074,51.96481918651152,3.434263651361468,219425
1,0.5806147838001485,0.21517017812189554,2370.844069602969,30.93156756842913,7.738270001274344,125532
2,0.3524101560091467,0.2388871614933815,2322.954328685297,38.36175844948088,451.0106221000911,123262
