,SW,PHIE,RHOB,GR,ILD,N
0,0.46354937175369854,0.2147517683292925,2347.234261837507,54.02596293686046,291.3825179526595,191565
1,0.7168190597993344,0.16188197738005547,2479.4181225206157,41.29424904696471,3.5255624355951656,158179
2,0.5900300358725489,0.21781934585353765,2367.4086255218695,26.439860308082352,7.94322110740641,118475
