,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,feature
0,0.2572205013256078,0.23831205438097447,0.21940360743634113,0.2004951604917078,0.1815867135470744,0.16267826660244106,0.14376981965780772,0.12486137271317438,0.10595292576854104,0.0870444788239077,0.0681360318792743,0.04922758493464097,0.030319137990007627,0.011410691045374288,-0.007497755899259051,-0.02640620284389239,-0.04531464978852576,-0.0642230967331591,-0.08313154367779246,-0.1020399906224258,-0.12094843756705914,-0.1398568845116925,-0.15876533145632585,-0.1776737784009592,-0.19658222534559255,-0.2154906722902259,-0.23439911923485923,-0.25330756617949257,-0.2722160131241259,-0.29112446006875936,-0.31003290701339264,-0.32894135395802593,-0.3478498009026593,-0.3667582478472927,-0.385666694791926,-0.4045751417365593,-0.42348358868119274,-0.44239203562582613,-0.4613004825704594,-0.4802089295150927,-0.4991173764597261,-0.5180258234043595,-0.5369342703489928,-0.5558427172936261,-0.5747511642382594,-0.5936596111828929,-0.6125680581275261,-0.6314765050721595,-0.6503849520167929,-0.6692933989614263,-0.6882018459060596,-0.7071102928506929,-0.7260187397953263,-0.7449271867399596,-0.763835633684593,-0.7827440806292263,-0.8016525275738596,-0.8205609745184931,SW
1,0.26710366752197423,0.2481952205773409,0.22928677363270755,0.2103783266880742,0.19146987974344082,0.17256143279880748,0.15365298585417414,0.1347445389095408,0.11583609196490746,0.09692764502027412,0.07801919807564073,0.05911075113100739,0.04020230418637405,0.02129385724174071,0.002385410297107371,-0.016523036647525968,-0.035431483592159335,-0.054339930536792674,-0.07324837748142604,-0.09215682442605938,-0.11106527137069272,-0.1299737183153261,-0.14888216525995943,-0.16779061220459277,-0.18669905914922613,-0.20560750609385947,-0.2245159530384928,-0.24342439998312615,-0.2623328469277595,-0.28124129387239294,-0.3001497408170262,-0.3190581877616595,-0.3379666347062929,-0.3568750816509263,-0.3757835285955596,-0.39469197554019286,-0.4136004224848263,-0.4325088694294597,-0.451417316374093,-0.4703257633187263,-0.48923421026335967,-0.5081426572079931,-0.5270511041526265,-0.5459595510972597,-0.5648679980418931,-0.5837764449865265,-0.6026848919311598,-0.621593338875793,-0.6405017858204265,-0.65941023276506,-0.6783186797096932,-0.6972271266543264,-0.7161355735989599,-0.7350440205435933,-0.7539524674882265,-0.7728609144328599,-0.7917693613774932,-0.8106778083221267,SW
2,0.2769868337183406,0.25807838677370726,0.23916993982907392,0.22026149288444058,0.20135304593980718,0.18244459899517385,0.1635361520505405,0.14462770510590717,0.12571925816127383,0.6996328005882584,0.0879023642720071,0.06899391732737375,0.050085470382740416,0.031177023438107077,0.012268576493473737,-0.006639870451159602,-0.02554831739579297,-0.04445676434042631,-0.06336521128505967,-0.08227365822969301,-0.10118210517432635,-0.12009055211895972,-0.13899899906359306,-0.1579074460082264,-0.17681589295285977,-0.1957243398974931,-0.21463278684212644,-0.23354123378675978,-0.2524496807313931,-0.2713581276760266,-0.29026657462065986,-0.30917502156529314,-0.32808346850992653,-0.34699191545455993,-0.3659003623991932,-0.38480880934382655,-0.4037172562884599,-0.42262570323309334,-0.4415341501777266,-0.4604425971223599,-0.47935104406699336,-0.4982594910116267,-0.51716793795626,-0.5360763849008934,-0.5549848318455267,-0.57389327879016,-0.5928017257347934,-0.6117101726794267,-0.6306186196240602,-0.6495270665686935,-0.6684355135133269,-0.6873439604579601,-0.7062524074025935,-0.7251608543472269,-0.7440693012918602,-0.7629777482364934,-0.7818861951811269,-0.8007946421257603,SW
3,0.286869999914707,0.2679615529700737,0.24905310602544034,0.230144659080807,0.2112362121361736,0.19232776519154027,0.17341931824690693,0.1545108713022736,0.13560242435764025,0.11669397741300691,0.09778553046837352,0.07887708352374018,0.05996863657910684,0.0410601896344735,0.02215174268984016,0.00324329574520682,-0.015665151199426547,-0.034573598144059886,-0.05348204508869325,-0.07239049203332659,-0.09129893897795993,-0.1102073859225933,-0.12911583286722664,-0.14802427981185998,-0.16693272675649334,-0.18584117370112668,-0.20474962064576002,-0.22365806759039336,-0.24256651453502673,-0.26147496147966015,-0.28038340842429343,-0.2992918553689267,-0.3182003023135601,-0.3371087492581935,-0.3560171962028268,-0.37492564314746013,-0.39383409009209347,-0.4127425370367269,-0.4316509839813602,-0.4505594309259935,-0.46946787787062694,-0.4883763248152603,-0.5072847717598936,-0.5261932187045268,-0.5451016656491603,-0.5640101125937937,-0.582918559538427,-0.6018270064830602,-0.6207354534276937,-0.6396439003723271,-0.6585523473169603,-0.6774607942615937,-0.696369241206227,-0.7152776881508605,-0.7341861350954937,-0.7530945820401271,-0.7720030289847604,-0.7909114759293938,SW
4,0.29675316611107344,0.2778447191664401,0.25893627222180676,0.24002782527717342,0.22111937833254003,0.2022109313879067,0.18330248444327335,0.16439403749864,0.14548559055400667,0.12657714360937333,0.10766869666473994,0.0887602497201066,0.06985180277547326,0.05094335583083992,0.03203490888620658,0.013126461941573242,-0.005781985003060125,-0.024690431947693464,-0.04359887889232683,-0.06250732583696017,-0.08141577278159351,-0.10032421972622688,-0.11923266667086022,-0.13814111361549355,-0.15704956056012692,-0.17595800750476026,-0.1948664544493936,-0.21377490139402694,-0.2326833483386603,-0.25159179528329373,-0.270500242227927,-0.2894086891725603,-0.3083171361171937,-0.3272255830618271,-0.34613403000646037,-0.3650424769510937,-0.38395092389572705,-0.4028593708403605,-0.4217678177849938,-0.44067626472962707,-0.4595847116742605,-0.47849315861889385,-0.4974016055635272,-0.5163100525081605,-0.5352184994527939,-0.5541269463974272,-0.5730353933420606,-0.5919438402866939,-0.6108522872313273,-0.6297607341759607,-0.648669181120594,-0.6675776280652272,-0.6864860750098607,-0.705394521954494,-0.7243029688991274,-0.7432114158437606,-0.762119862788394,-0.7810283097330275,SW
5,0.3066363323074398,0.28772788536280647,0.26881943841817313,0.24991099147353982,0.23100254452890642,0.21209409758427308,0.19318565063963974,0.1742772036950064,0.15536875675037307,0.13646030980573973,0.11755186286110633,0.09864341591647299,0.07973496897183965,0.060826522027206315,0.041918075082572975,0.023009628137939636,0.004101181193306269,-0.01480726575132707,-0.03371571269596044,-0.052624159640593776,-0.07153260658522712,-0.09044105352986048,-0.10934950047449382,-0.12825794741912716,-0.1471663943637605,-0.16607484130839387,-0.1849832882530272,-0.20389173519766057,-0.2228001821422939,-0.2417086290869273,-0.2606170760315606,-0.2795255229761939,-0.29843396992082727,-0.3173424168654607,-0.336250863810094,-0.3551593107547273,-0.3740677576993607,-0.3929762046439941,-0.4118846515886274,-0.43079309853326064,-0.4497015454778941,-0.4686099924225275,-0.48751843936716077,-0.5064268863117941,-0.5253353332564275,-0.5442437802010609,-0.5631522271456941,-0.5820606740903275,-0.6009691210349609,-0.6198775679795943,-0.6387860149242276,-0.6576944618688608,-0.6766029088134943,-0.6955113557581276,-0.714419802702761,-0.7333282496473943,-0.7522366965920276,-0.7711451435366611,SW
6,0.31651949850380623,0.2976110515591729,0.27870260461453955,0.2597941576699062,0.24088571072527284,0.2219772637806395,0.20306881683600617,0.18416036989137283,0.1652519229467395,0.14634347600210615,0.12743502905747275,0.10852658211283941,0.08961813516820608,0.07070968822357274,0.0518012412789394,0.03289279433430606,0.013984347389672691,-0.004924099554960648,-0.023832546499594015,-0.042740993444227354,-0.06164944038886069,-0.08055788733349406,-0.0994663342781274,-0.11837478122276074,-0.13728322816739408,-0.15619167511202744,-0.17510012205666078,-0.19400856900129415,-0.2129170159459275,-0.23182546289056088,-0.25073390983519417,-0.26964235677982745,-0.28855080372446085,-0.3074592506690943,-0.3263676976137276,-0.34527614455836086,-0.36418459150299426,-0.38309303844762765,-0.402001485392261,-0.4209099323368942,-0.43981837928152767,-0.45872682622616107,-0.47763527317079435,-0.4965437201154277,-0.515452167060061,-0.5343606140046945,-0.5532690609493277,-0.572177507893961,-0.5910859548385945,-0.6099944017832278,-0.6289028487278612,-0.6478112956724944,-0.6667197426171279,-0.6856281895617612,-0.7045366365063945,-0.7234450834510279,-0.7423535303956612,-0.7612619773402947,SW
7,0.32640266470017265,0.3074942177555393,0.288585770810906,0.26967732386627263,0.25076887692163924,0.2318604299770059,0.21295198303237256,0.19404353608773922,0.17513508914310588,0.15622664219847254,0.13731819525383915,0.11840974830920581,0.09950130136457247,0.08059285441993913,0.06168440747530579,0.04277596053067245,0.023867513586039085,0.004959066641405746,-0.013949380303227621,-0.03285782724786096,-0.0517662741924943,-0.07067472113712767,-0.089583168081761,-0.10849161502639434,-0.1274000619710277,-0.14630850891566105,-0.1652169558602944,-0.18412540280492773,-0.2030338497495611,-0.2219422966941945,-0.24085074363882777,-0.2597591905834611,-0.2786676375280945,-0.2975760844727279,-0.31648453141736116,0.35760426540667384,-0.3543014253066279,-0.3732098722512613,-0.39211831919589457,-0.41102676614052785,-0.42993521308516125,-0.4488436600297947,-0.467752106974428,-0.48666055391906127,-0.5055690008636946,-0.5244774478083281,-0.5433858947529613,-0.5622943416975946,-0.5812027886422281,-0.6001112355868614,-0.6190196825314948,-0.6379281294761281,-0.6568365764207614,-0.6757450233653948,-0.6946534703100281,-0.7135619172546614,-0.7324703641992948,-0.7513788111439282,SW
8,0.3362858308965391,0.31737738395190573,0.2984689370072724,0.27956049006263906,0.26065204311800566,0.24174359617337232,0.22283514922873898,0.20392670228410564,0.1850182553394723,0.16610980839483896,0.14720136145020557,0.12829291450557223,0.10938446756093889,0.09047602061630555,0.07156757367167221,0.052659126727038874,0.03375067978240551,0.014842232837772168,-0.004066214106861199,-0.022974661051494538,-0.04188310799612788,-0.060791554940761244,-0.07970000188539458,-0.09860844883002792,-0.11751689577466128,-0.13642534271929463,-0.15533378966392797,-0.1742422366085613,-0.19315068355319467,-0.21205913049782807,-0.23096757744246135,-0.24987602438709466,-0.26878447133172806,-0.28769291827636145,-0.30660136522099474,-0.325509812165628,-0.34441825911026147,-0.36332670605489487,-0.38223515299952815,-0.40114359994416143,-0.42005204688879483,-0.4389604938334283,-0.45786894077806156,-0.47677738772269485,-0.49568583466732824,-0.5145942816119616,-0.533502728556595,-0.5524111755012282,-0.5713196224458617,-0.5902280693904951,-0.6091365163351283,-0.6280449632797616,-0.646953410224395,-0.6658618571690285,-0.6847703041136617,-0.703678751058295,-0.7225871980029284,-0.7414956449475618,SW
9,0.3461689970929055,0.32726055014827216,0.3083521032036388,0.2894436562590055,0.270535209314372,0.2516267623697387,0.23271831542510538,0.21380986848047204,0.1949014215358387,0.17599297459120536,0.15708452764657196,0.13817608070193863,0.11926763375730529,0.10035918681267195,0.08145073986803861,0.06254229292340527,0.0436338459787719,0.024725399034138562,0.005816952089505195,-0.013091494855128144,-0.03199994179976148,-0.05090838874439485,-0.06981683568902819,-0.08872528263366153,-0.10763372957829488,-0.12654217652292823,-0.14545062346756157,-0.16435907041219494,-0.18326751735682828,-0.20217596430146167,-0.22108441124609496,-0.23999285819072824,-0.2589013051353617,-0.2778097520799951,-0.29671819902462837,-0.31562664596926165,-0.33453509291389505,-0.3534435398585285,-0.3723519868031617,-0.39126043374779507,-0.41016888069242846,-0.42907732763706186,-0.4479857745816952,-0.4668942215263284,-0.4858026684709619,-0.5047111154155952,-0.5236195623602286,-0.5425280093048618,-0.5614364562494952,-0.5803449031941287,-0.5992533501387619,-0.6181617970833952,-0.6370702440280286,-0.655978690972662,-0.6748871379172953,-0.6937955848619286,-0.7127040318065619,-0.7316124787511954,SW
10,0.3560521632892719,0.3371437163446386,0.31823526940000524,0.2993268224553719,0.28041837551073845,0.2615099285661051,0.2426014816214718,0.22369303467683846,0.20478458773220512,0.18587614078757178,0.16696769384293839,0.14805924689830505,0.1291507999536717,0.11024235300903837,0.09133390606440503,0.07242545911977169,0.05351701217513832,0.034608565230504984,0.015700118285871617,-0.003208328658761722,-0.02211677560339506,-0.04102522254802843,-0.05993366949266177,-0.0788421164372951,-0.09775056338192846,-0.11665901032656181,-0.13556745727119515,-0.15447590421582852,-0.17338435116046186,-0.19229279810509525,-0.21120124504972854,-0.23010969199436182,-0.24901813893899524,-0.26792658588362867,-0.28683503282826195,-0.30574347977289523,-0.3246519267175286,-0.3435603736621621,-0.3624688206067953,-0.38137726755142864,-0.40028571449606204,-0.41919416144069543,-0.4381026083853288,-0.457011055329962,-0.47591950227459545,-0.4948279492192288,-0.5137363961638621,-0.5326448431084954,-0.5515532900531288,-0.5704617369977623,-0.5893701839423955,-0.6082786308870288,-0.6271870778316622,-0.6460955247762956,-0.6650039717209288,-0.6839124186655622,-0.7028208656101955,-0.721729312554829,SW
11,0.3659353294856383,0.34702688254100494,0.3281184355963716,0.30920998865173827,0.29030154170710487,0.27139309476247153,0.2524846478178382,0.23357620087320485,0.21466775392857151,0.19575930698393817,0.17685086003930478,0.15794241309467144,0.1390339661500381,0.12012551920540476,0.10121707226077142,0.08230862531613808,0.06340017837150472,0.04449173142687138,0.02558328448223801,0.006674837537604672,-0.012233609407028667,-0.031142056351662034,-0.05005050329629537,-0.06895895024092871,-0.08786739718556207,-0.10677584413019542,-0.12568429107482876,-0.1445927380194621,-0.16350118496409546,-0.18240963190872886,-0.20131807885336214,-0.22022652579799545,-0.23913497274262885,-0.25804341968726224,-0.2769518666318955,-0.29586031357652887,-0.3147687605211622,-0.33367720746579566,-0.35258565441042894,-0.3714941013550622,-0.3904025482996957,-0.409310995244329,-0.42821944218896235,-0.44712788913359564,-0.46603633607822903,-0.4849447830228624,-0.5038532299674957,-0.522761676912129,-0.5416701238567625,-0.5605785708013958,-0.5794870177460292,-0.5983954646906624,-0.6173039116352959,-0.6362123585799292,-0.6551208055245625,-0.6740292524691958,-0.6929376994138292,-0.7118461463584627,SW
12,0.3758184956820047,0.35691004873737137,0.338001601792738,0.3190931548481047,0.3001847079034713,0.28127626095883795,0.2623678140142046,0.24345936706957128,0.22455092012493794,0.2056424731803046,0.1867340262356712,0.16782557929103786,0.14891713234640452,0.13000868540177118,0.11110023845713785,0.0921917915125045,0.07328334456787114,0.0543748976232378,0.03546645067860443,0.016558003733971094,-0.0023504432106622453,-0.021258890155295612,-0.04016733709992895,-0.05907578404456229,-0.07798423098919564,-0.096892677933829,-0.11580112487846234,-0.13470957182309568,-0.15361801876772904,-0.17252646571236244,-0.19143491265699572,-0.21034335960162903,-0.22925180654626243,-0.24816025349089582,-0.2670687004355291,-0.28597714738016244,-0.3048855943247958,-0.32379404126942923,-0.3427024882140625,-0.3616109351586958,-0.38051938210332925,-0.3994278290479626,-0.41833627599259593,-0.4372447229372292,-0.4561531698818626,-0.475061616826496,-0.4939700637711293,-0.5128785107157625,-0.531786957660396,-0.5506954046050294,-0.5696038515496626,-0.588512298494296,-0.6074207454389293,-0.6263291923835628,-0.645237639328196,-0.6641460862728295,-0.6830545332174627,-0.7019629801620961,SW
13,0.38570166187837107,0.36679321493373773,0.3478847679891044,0.32897632104447105,0.3100678740998377,0.2911594271552044,0.27225098021057104,0.2533425332659377,0.23443408632130433,0.215525639376671,0.1966171924320376,0.17770874548740426,0.15880029854277092,0.13989185159813758,0.12098340465350424,0.1020749577088709,0.08316651076423753,0.0642580638196042,0.04534961687497083,0.026441169930337488,0.007532722985704149,-0.011375723958929218,-0.030284170903562557,-0.049192617848195896,-0.06810106479282925,-0.0870095117374626,-0.10591795868209594,-0.1248264056267293,-0.14373485257136265,-0.16264329951599604,-0.18155174646062933,-0.2004601934052626,-0.21936864034989603,-0.23827708729452945,-0.25718553423916274,-0.276093981183796,-0.2950024281284294,-0.3139108750730628,-0.33281932201769615,-0.3517277689623294,-0.37063621590696283,-0.3895446628515962,-0.4084531097962295,-0.42736155674086285,-0.4462700036854962,-0.46517845063012964,-0.48408689757476286,-0.5029953445193962,-0.5219037914640297,-0.540812238408663,-0.5597206853532963,-0.5786291322979296,-0.597537579242563,-0.6164460261871963,-0.6353544731318297,-0.654262920076463,-0.6731713670210964,-0.6920798139657298,SW
14,0.3955848280747375,0.37667638113010415,0.3577679341854708,0.3388594872408375,0.31995104029620414,0.3010425933515708,0.28213414640693746,0.2632256994623041,0.24431725251767075,0.2254088055730374,0.20650035862840402,0.18759191168377068,0.16868346473913734,0.149775017794504,0.13086657084987066,0.11195812390523732,0.09304967696060396,0.07414123001597062,0.05523278307133725,0.03632433612670391,0.01741588918207057,-0.0014925577625627962,-0.020401004707196135,-0.039309451651829475,-0.05821789859646283,-0.07712634554109618,-0.09603479248572952,-0.11494323943036287,-0.13385168637499623,-0.15276013331962962,-0.1716685802642629,-0.1905770272088962,-0.2094854741535296,-0.22839392109816303,-0.24730236804279632,-0.2662108149874296,-0.285119261932063,-0.3040277088766964,-0.32293615582132973,-0.34184460276596296,-0.3607530497105964,-0.3796614966552298,-0.3985699435998631,-0.4174783905444964,-0.43638683748912976,-0.4552952844337632,-0.47420373137839644,-0.4931121783230298,-0.5120206252676632,-0.5309290722122966,-0.5498375191569299,-0.5687459661015631,-0.5876544130461966,-0.6065628599908299,-0.6254713069354633,-0.6443797538800966,-0.66328820082473,-0.6821966477693634,SW
